DCID,CLUSTID,CID,CLUST_VM_Count,CLUST_HOST_Count, HOST_VMCount ,HOSTID
 7591462b-29db-4d05-9e3b-e4e7be7aca9d:Datacenter:datacenter-12     , fec2cdae-6f50-4fd3-ba52-62cf8ac13e8d      , c580de37-168f-4b7a-a191-6d927ed19a41 ,57,2,50, CZ3918SS5T   
 7591462b-29db-4d05-9e3b-e4e7be7aca9d:Datacenter:datacenter-7      , 67a0ba22-79e7-4c1d-aa46-b940f7889ee6      , c580de37-168f-4b7a-a191-6d927ed19a41 ,29,2,15, CZ3918SS5S   
 25b358e2-b641-4b3c-a6d7-3d295b6e11fb:Datacenter:datacenter-21     , 4bc84422-eccb-4680-a2fe-9fa03f35fa8e      , c5fa19e0-ac1a-4a67-a49e-521667ca9d40 ,86,2,41, CZ3851LHQH   
 fb13f1e1-b206-45f0-98f9-e3e8cb800208:Datacenter:datacenter-2      , 2a8aa02e-2cab-412a-a672-35e003e6e7d4      , c5fa19e0-ac1a-4a67-a49e-521667ca9d40 ,13,2,4, CZ200609GV   
 fb13f1e1-b206-45f0-98f9-e3e8cb800208:Datacenter:datacenter-2      , 2a8aa02e-2cab-412a-a672-35e003e6e7d4      , c5fa19e0-ac1a-4a67-a49e-521667ca9d40 ,13,2,9, CZ200609GX   
 fb13f1e1-b206-45f0-98f9-e3e8cb800208:Datacenter:datacenter-2      , c84c01f7-6f0d-4f61-99d9-4ae7de57bdb6      , c5fa19e0-ac1a-4a67-a49e-521667ca9d40 ,10,2,5, CZ200609GT   
 25b358e2-b641-4b3c-a6d7-3d295b6e11fb:Datacenter:datacenter-21     , 4bc84422-eccb-4680-a2fe-9fa03f35fa8e      , c5fa19e0-ac1a-4a67-a49e-521667ca9d40 ,86,2,45, CZ3851LHQC   
 fb13f1e1-b206-45f0-98f9-e3e8cb800208:Datacenter:datacenter-2      , c84c01f7-6f0d-4f61-99d9-4ae7de57bdb6      , c5fa19e0-ac1a-4a67-a49e-521667ca9d40 ,10,2,5, CZ200609GW   
 699b2e81-13f5-4820-b336-d9aeaf99ca55:Datacenter:datacenter-30     , e13ee645-932b-4591-9676-c70053b2d721      , c61e888c-a22a-442b-8f7e-576cee13f073 ,4,2,0, 2M281702J5   
 699b2e81-13f5-4820-b336-d9aeaf99ca55:Datacenter:datacenter-30     , e13ee645-932b-4591-9676-c70053b2d721      , c61e888c-a22a-442b-8f7e-576cee13f073 ,4,2,4, 2M281702J6   
 699b2e81-13f5-4820-b336-d9aeaf99ca55:Datacenter:datacenter-21     , 114b2529-9e01-407a-9478-651309962fec      , c61e888c-a22a-442b-8f7e-576cee13f073 ,2,1,2, 2M281702J7   
 0ea808c5-c6f2-48f6-9918-453a3028bbcf:Datacenter:datacenter-2      , aff75657-cf80-4c53-aae5-fda8155a3087      , c64abb73-4794-4268-b584-960662b622f8 ,19,2,9, CZ201712VT   
 0ea808c5-c6f2-48f6-9918-453a3028bbcf:Datacenter:datacenter-2      , aff75657-cf80-4c53-aae5-fda8155a3087      , c64abb73-4794-4268-b584-960662b622f8 ,19,2,10, CZ201712V1   
 0f031a17-5fe3-4b70-af9b-0b1dd549fb1b:Datacenter:datacenter-2      , 0f18d345-7c7f-4afe-878b-d795db691847      , c68db170-43c0-4b74-a0a2-313d4701ccb3 ,20,2,8, CZ20130CGR   
 0f031a17-5fe3-4b70-af9b-0b1dd549fb1b:Datacenter:datacenter-2      , 0f18d345-7c7f-4afe-878b-d795db691847      , c68db170-43c0-4b74-a0a2-313d4701ccb3 ,20,2,12, CZ20130CGQ   
 110b2ea5-4620-4069-b0a3-5f65cd70342d:Datacenter:datacenter-122    , 40d9c6ff-f720-4058-a026-f8db771a9925      , c70dfefb-db8a-4d6d-8079-27e1b37c845a ,34,2,14, SGH011VD5H   
 110b2ea5-4620-4069-b0a3-5f65cd70342d:Datacenter:datacenter-122    , 40d9c6ff-f720-4058-a026-f8db771a9925      , c70dfefb-db8a-4d6d-8079-27e1b37c845a ,34,2,20, SGH011VD5P   
 aae7bf06-01ad-4ed4-98e6-4c3fbbaa8a35:Datacenter:datacenter-30     , 27148cfa-5478-4d3c-99b0-207dcfa0a0c2      , c7312710-d19a-455f-b76e-7c831bc54d83 ,142,6,22, CZ29470Q8D   
 aae7bf06-01ad-4ed4-98e6-4c3fbbaa8a35:Datacenter:datacenter-30     , 27148cfa-5478-4d3c-99b0-207dcfa0a0c2      , c7312710-d19a-455f-b76e-7c831bc54d83 ,142,6,13, CZ29470Q8B   
 aae7bf06-01ad-4ed4-98e6-4c3fbbaa8a35:Datacenter:datacenter-30     , 27148cfa-5478-4d3c-99b0-207dcfa0a0c2      , c7312710-d19a-455f-b76e-7c831bc54d83 ,142,6,26, CZ29470Q87   
 aae7bf06-01ad-4ed4-98e6-4c3fbbaa8a35:Datacenter:datacenter-30     , 27148cfa-5478-4d3c-99b0-207dcfa0a0c2      , c7312710-d19a-455f-b76e-7c831bc54d83 ,142,6,29, CZ29470Q88   
 aae7bf06-01ad-4ed4-98e6-4c3fbbaa8a35:Datacenter:datacenter-30     , 27148cfa-5478-4d3c-99b0-207dcfa0a0c2      , c7312710-d19a-455f-b76e-7c831bc54d83 ,142,6,9, CZ29470Q8C   
 aae7bf06-01ad-4ed4-98e6-4c3fbbaa8a35:Datacenter:datacenter-30     , 27148cfa-5478-4d3c-99b0-207dcfa0a0c2      , c7312710-d19a-455f-b76e-7c831bc54d83 ,142,6,43, CZ29470Q89   
 4a44aa32-fa43-4bca-ad03-fe3e74094735:Datacenter:datacenter-2      , 4db65e67-2816-477d-8290-526437d3282b      , c76c978d-4930-4604-a05c-07dbb52109d8 ,75,2,52, SGH804S4WM   
 4a44aa32-fa43-4bca-ad03-fe3e74094735:Datacenter:datacenter-2      , 4db65e67-2816-477d-8290-526437d3282b      , c76c978d-4930-4604-a05c-07dbb52109d8 ,75,2,23, SGH804S4WL   
 dd618a5d-5fd2-4610-8796-2a2827dab739:Datacenter:datacenter-2      , 62e54ecf-6d9c-4c26-b005-307447305344      , c76c978d-4930-4604-a05c-07dbb52109d8 ,5,1,5, SGH909V751   
 86994D04-0B97-4C2F-AA2D-9CC75D701112:Datacenter:datacenter-21     , 41af7a3b-6d4f-4f37-88bb-d8ba6f97b536      , c77cfca2-83b5-4580-a1c0-db0eba1e2618 ,6,2,6, CZ20090H1S   
 86994D04-0B97-4C2F-AA2D-9CC75D701112:Datacenter:datacenter-21     , 41af7a3b-6d4f-4f37-88bb-d8ba6f97b536      , c77cfca2-83b5-4580-a1c0-db0eba1e2618 ,6,2,0, CZ20090H21   
 4edd7756-b39a-4ee9-84dc-a95cf41a53ec:Datacenter:datacenter-2      , 078d24a9-d5c5-4780-b45a-9d26f0595f6a      , c7915510-42ca-4bf4-8b4d-643969177ad0 ,1,1,1, SGH003VFQP   
 71c961e3-e128-4ef3-bf65-f92291bb52d2:Datacenter:datacenter-2      , 51c57723-1ed3-487c-8ab2-10c5bfcbda88      , c7915510-42ca-4bf4-8b4d-643969177ad0 ,16,2,8, SGH003VFQN   
 71c961e3-e128-4ef3-bf65-f92291bb52d2:Datacenter:datacenter-2      , 51c57723-1ed3-487c-8ab2-10c5bfcbda88      , c7915510-42ca-4bf4-8b4d-643969177ad0 ,16,2,8, SGH003VFQM   
 26430d95-85ba-4965-8cff-c88602900d53:Datacenter:datacenter-2      , 2abd6989-3ea7-450a-a866-254c9d228f9d      , c7f264da-8cdf-41c0-9853-c637cb853970 ,142,6,24, 5UN81764YF   
 26430d95-85ba-4965-8cff-c88602900d53:Datacenter:datacenter-2      , 2abd6989-3ea7-450a-a866-254c9d228f9d      , c7f264da-8cdf-41c0-9853-c637cb853970 ,142,6,20, 5UN81764YH   
 7d66a473-f44a-4c81-a27a-7a7a3e2971ef:Datacenter:datacenter-2      , 5b81132c-bcf9-4a9e-b057-ac64342e4501      , c7f264da-8cdf-41c0-9853-c637cb853970 ,197,6,40, 5UN81764YD   
 7d66a473-f44a-4c81-a27a-7a7a3e2971ef:Datacenter:datacenter-2      , 5b81132c-bcf9-4a9e-b057-ac64342e4501      , c7f264da-8cdf-41c0-9853-c637cb853970 ,197,6,28, 2M284401BW   
 26430d95-85ba-4965-8cff-c88602900d53:Datacenter:datacenter-2      , 2abd6989-3ea7-450a-a866-254c9d228f9d      , c7f264da-8cdf-41c0-9853-c637cb853970 ,142,6,24, 5UN81764YK   
 7d66a473-f44a-4c81-a27a-7a7a3e2971ef:Datacenter:datacenter-2      , 5b81132c-bcf9-4a9e-b057-ac64342e4501      , c7f264da-8cdf-41c0-9853-c637cb853970 ,197,6,30, 5UN81764YA   
 7d66a473-f44a-4c81-a27a-7a7a3e2971ef:Datacenter:datacenter-2      , 5b81132c-bcf9-4a9e-b057-ac64342e4501      , c7f264da-8cdf-41c0-9853-c637cb853970 ,197,6,46, 5UN81764YB   
 26430d95-85ba-4965-8cff-c88602900d53:Datacenter:datacenter-2      , 2abd6989-3ea7-450a-a866-254c9d228f9d      , c7f264da-8cdf-41c0-9853-c637cb853970 ,142,6,20, 2M284401BX   
 26430d95-85ba-4965-8cff-c88602900d53:Datacenter:datacenter-2      , 2abd6989-3ea7-450a-a866-254c9d228f9d      , c7f264da-8cdf-41c0-9853-c637cb853970 ,142,6,38, 5UN81764YE   
 26430d95-85ba-4965-8cff-c88602900d53:Datacenter:datacenter-2      , 2abd6989-3ea7-450a-a866-254c9d228f9d      , c7f264da-8cdf-41c0-9853-c637cb853970 ,142,6,16, 5UN81764Y9   
 7d66a473-f44a-4c81-a27a-7a7a3e2971ef:Datacenter:datacenter-2      , 5b81132c-bcf9-4a9e-b057-ac64342e4501      , c7f264da-8cdf-41c0-9853-c637cb853970 ,197,6,15, 5UN81764YC   
 7d66a473-f44a-4c81-a27a-7a7a3e2971ef:Datacenter:datacenter-2      , 5b81132c-bcf9-4a9e-b057-ac64342e4501      , c7f264da-8cdf-41c0-9853-c637cb853970 ,197,6,38, 5UN81764YJ   
 eff23b62-4c5c-47cb-813d-b32963f8a02b:Datacenter:datacenter-21     , 24f5c90a-6552-46f6-9f83-cf2edb69404f      , c81300ac-a4c6-4d3c-b1eb-6643fdf895fa ,73,4,2, CZ3926V6G9   
 eff23b62-4c5c-47cb-813d-b32963f8a02b:Datacenter:datacenter-21     , 24f5c90a-6552-46f6-9f83-cf2edb69404f      , c81300ac-a4c6-4d3c-b1eb-6643fdf895fa ,73,4,3, CZ293305H5   
 eff23b62-4c5c-47cb-813d-b32963f8a02b:Datacenter:datacenter-21     , 24f5c90a-6552-46f6-9f83-cf2edb69404f      , c81300ac-a4c6-4d3c-b1eb-6643fdf895fa ,73,4,36, CZ3926V6GG   
 eff23b62-4c5c-47cb-813d-b32963f8a02b:Datacenter:datacenter-21     , 24f5c90a-6552-46f6-9f83-cf2edb69404f      , c81300ac-a4c6-4d3c-b1eb-6643fdf895fa ,73,4,32, CZ3926V6GC   
 fa6f44ae-bb41-4445-a3b7-f28bddd9abe8:Datacenter:datacenter-2      , ca4aec9a-ca24-4316-b407-1e298a31ed45      , c8a72e64-290d-4a74-b1ec-df48d185ca30 ,41,2,9, CZ3802DST8   
 fa6f44ae-bb41-4445-a3b7-f28bddd9abe8:Datacenter:datacenter-2      , ca4aec9a-ca24-4316-b407-1e298a31ed45      , c8a72e64-290d-4a74-b1ec-df48d185ca30 ,41,2,32, CZ3802DST6   
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-26     , 683e64fc-f6f6-4892-8b12-4bf3980ed31e      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,5,2,4, 98CCXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-41     , 4f24f562-1970-4e82-9358-3c19fd8f8593      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,4,2,1, 98CLXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-41     , 4f24f562-1970-4e82-9358-3c19fd8f8593      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,4,2,3, 98DJXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-51     , a5db3822-2565-4cfb-a568-52943331d1bf      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,5,2,2, BP4CXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-56     , 5f00deb6-2d4c-45c3-9849-b4a26ed1fd3d      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,10,2,3, BP5LXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-66     , 334585fc-45e8-4f19-ba7e-90df1ca058ed      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,5,2,1, 98DGXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-36     , 049d65f7-b7ba-4213-afe8-2b078bde29c0      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,7,2,5, BP5DXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-61     , a1d2d14f-67fe-4d09-bb3b-50b66597d79c      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,5,2,1, BP7FXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-36     , 049d65f7-b7ba-4213-afe8-2b078bde29c0      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,7,2,2, BP8HXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-66     , 334585fc-45e8-4f19-ba7e-90df1ca058ed      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,5,2,4, 98CKXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-31     , 8c0dddc6-7a08-4d7c-8c40-4c8b8b88c7b5      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,5,2,1, 98DDXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-51     , a5db3822-2565-4cfb-a568-52943331d1bf      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,5,2,3, BP6KXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-31     , 8c0dddc6-7a08-4d7c-8c40-4c8b8b88c7b5      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,5,2,4, 98DBXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-26     , 683e64fc-f6f6-4892-8b12-4bf3980ed31e      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,5,2,1, 98DFXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-56     , 5f00deb6-2d4c-45c3-9849-b4a26ed1fd3d      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,10,2,7, BP7LXJ2      
 fb3c7d6b-f14a-43a9-9613-0ddd83444bc7:Datacenter:datacenter-61     , a1d2d14f-67fe-4d09-bb3b-50b66597d79c      , c8aaff7b-f6db-4615-80e0-bc4f77371a4d ,5,2,4, BP9FXJ2      
 59771300-fdad-4d47-84ac-42acee9d021d:Datacenter:datacenter-2      , 0aa8d714-8fb9-4ead-82b9-0110e5a0d362      , c8af0ad4-02d9-4369-895b-b97898208573 ,165,5,8, 2M280205Z0   
 59771300-fdad-4d47-84ac-42acee9d021d:Datacenter:datacenter-2      , 0aa8d714-8fb9-4ead-82b9-0110e5a0d362      , c8af0ad4-02d9-4369-895b-b97898208573 ,165,5,33, 2M280205YX   
 59771300-fdad-4d47-84ac-42acee9d021d:Datacenter:datacenter-2      , 0aa8d714-8fb9-4ead-82b9-0110e5a0d362      , c8af0ad4-02d9-4369-895b-b97898208573 ,165,5,41, 2M280205YY   
 59771300-fdad-4d47-84ac-42acee9d021d:Datacenter:datacenter-2      , 0aa8d714-8fb9-4ead-82b9-0110e5a0d362      , c8af0ad4-02d9-4369-895b-b97898208573 ,165,5,44, 2M280205Z1   
 59771300-fdad-4d47-84ac-42acee9d021d:Datacenter:datacenter-2      , 38f5b4a6-8ca1-4ba6-9a37-32ac94777e92      , c8af0ad4-02d9-4369-895b-b97898208573 ,38,2,14, 2M280202NC   
 88e70f02-7527-4910-b13a-7e066601a859:Datacenter:datacenter-2      , add25308-3fe4-4a5f-a40d-b8ad2bb8feda      , c8af0ad4-02d9-4369-895b-b97898208573 ,35,5,8, 2M280205Z6   
 88e70f02-7527-4910-b13a-7e066601a859:Datacenter:datacenter-2      , add25308-3fe4-4a5f-a40d-b8ad2bb8feda      , c8af0ad4-02d9-4369-895b-b97898208573 ,35,5,4, 2M280205Z5   
 88e70f02-7527-4910-b13a-7e066601a859:Datacenter:datacenter-2      , add25308-3fe4-4a5f-a40d-b8ad2bb8feda      , c8af0ad4-02d9-4369-895b-b97898208573 ,35,5,8, 2M280205Z2   
 88e70f02-7527-4910-b13a-7e066601a859:Datacenter:datacenter-2      , add25308-3fe4-4a5f-a40d-b8ad2bb8feda      , c8af0ad4-02d9-4369-895b-b97898208573 ,35,5,5, 2M280205Z4   
 59771300-fdad-4d47-84ac-42acee9d021d:Datacenter:datacenter-2      , 0aa8d714-8fb9-4ead-82b9-0110e5a0d362      , c8af0ad4-02d9-4369-895b-b97898208573 ,165,5,39, 2M280205YZ   
 88e70f02-7527-4910-b13a-7e066601a859:Datacenter:datacenter-2      , add25308-3fe4-4a5f-a40d-b8ad2bb8feda      , c8af0ad4-02d9-4369-895b-b97898208573 ,35,5,10, 2M280205Z3   
 59771300-fdad-4d47-84ac-42acee9d021d:Datacenter:datacenter-2      , 38f5b4a6-8ca1-4ba6-9a37-32ac94777e92      , c8af0ad4-02d9-4369-895b-b97898208573 ,38,2,24, 2M280202NB   
 2be195b9-5548-4069-8153-0fcfbf7a94ad:Datacenter:datacenter-21     , 547d318b-92b7-4545-ac23-5cdbfe0f4ab3      , c8bfbffb-273f-407d-877d-bd679b7f90a1 ,113,3,25, CZ3929VS5L   
 2be195b9-5548-4069-8153-0fcfbf7a94ad:Datacenter:datacenter-1081   , 63d83f7b-5339-454c-8bc0-312b463728f4      , c8bfbffb-273f-407d-877d-bd679b7f90a1 ,18,2,9, CZ3929VS6C   
 2be195b9-5548-4069-8153-0fcfbf7a94ad:Datacenter:datacenter-1081   , 63d83f7b-5339-454c-8bc0-312b463728f4      , c8bfbffb-273f-407d-877d-bd679b7f90a1 ,18,2,9, CZ3929VS68   
 2be195b9-5548-4069-8153-0fcfbf7a94ad:Datacenter:datacenter-741    , e6cbe1c6-e3a3-4bdb-8115-0e5f651e424c      , c8bfbffb-273f-407d-877d-bd679b7f90a1 ,18,2,7, CZ3929VS6K   
 2be195b9-5548-4069-8153-0fcfbf7a94ad:Datacenter:datacenter-1058   , c47be487-34ca-429d-bffd-2bf5a8b4bf78      , c8bfbffb-273f-407d-877d-bd679b7f90a1 ,4,1,4, CZ3929VS57   
 2be195b9-5548-4069-8153-0fcfbf7a94ad:Datacenter:datacenter-21     , 44b7c24c-b57d-4217-a229-25b5c55e7c05      , c8bfbffb-273f-407d-877d-bd679b7f90a1 ,8,2,4, CZ3929VW1G   
 2be195b9-5548-4069-8153-0fcfbf7a94ad:Datacenter:datacenter-21     , 547d318b-92b7-4545-ac23-5cdbfe0f4ab3      , c8bfbffb-273f-407d-877d-bd679b7f90a1 ,113,3,39, CZ3929VS27   
 2be195b9-5548-4069-8153-0fcfbf7a94ad:Datacenter:datacenter-741    , e6cbe1c6-e3a3-4bdb-8115-0e5f651e424c      , c8bfbffb-273f-407d-877d-bd679b7f90a1 ,18,2,11, CZ3929VS6J   
 2be195b9-5548-4069-8153-0fcfbf7a94ad:Datacenter:datacenter-21     , 44b7c24c-b57d-4217-a229-25b5c55e7c05      , c8bfbffb-273f-407d-877d-bd679b7f90a1 ,8,2,4, CZ3929VW18   
 2be195b9-5548-4069-8153-0fcfbf7a94ad:Datacenter:datacenter-21     , 547d318b-92b7-4545-ac23-5cdbfe0f4ab3      , c8bfbffb-273f-407d-877d-bd679b7f90a1 ,113,3,49, CZ3929VS5N   
 21ad6fe1-d86f-42fd-a0bd-4ceb1456b045:Datacenter:datacenter-2      , 1bfe0816-fa52-4149-ac9d-a760e0044c7a      , c8f55797-203a-4f92-b92f-92cebe98df4c ,22,2,16, SGH019X11X   
 21ad6fe1-d86f-42fd-a0bd-4ceb1456b045:Datacenter:datacenter-2      , 1bfe0816-fa52-4149-ac9d-a760e0044c7a      , c8f55797-203a-4f92-b92f-92cebe98df4c ,22,2,6, SGH019X11V   
 ab6f5132-7842-44d2-983f-25b2ac9653ba:Datacenter:datacenter-2      , d077f3f1-7294-468f-a601-3b36d09f6887      , c9a547ac-291f-4b93-a24e-3e1492be1b9d ,80,3,39, CZ3916SB6D   
 ab6f5132-7842-44d2-983f-25b2ac9653ba:Datacenter:datacenter-2      , d077f3f1-7294-468f-a601-3b36d09f6887      , c9a547ac-291f-4b93-a24e-3e1492be1b9d ,80,3,0, CZ3916SB6B   
 ab6f5132-7842-44d2-983f-25b2ac9653ba:Datacenter:datacenter-2      , d077f3f1-7294-468f-a601-3b36d09f6887      , c9a547ac-291f-4b93-a24e-3e1492be1b9d ,80,3,41, CZ3916SB68   
 36371ed5-6a57-4e99-bb2d-593336a2b85b:Datacenter:datacenter-2      , 4606a988-3327-436b-b365-64f19c0b28db      , c9f5bf6e-4359-43c6-b76f-700a6b2f9a8d ,22,1,22, CZ3842G793   
 fcffac40-b5fb-4544-b43a-96bebc9b5e42:Datacenter:datacenter-2      , a8b46ee4-e30d-4424-8e5f-242ac54ddb1b      , ca465d7e-677a-4cbe-a297-87f5a3317a49 ,15,2,5, CZ2002038H   
 fcffac40-b5fb-4544-b43a-96bebc9b5e42:Datacenter:datacenter-2      , a8b46ee4-e30d-4424-8e5f-242ac54ddb1b      , ca465d7e-677a-4cbe-a297-87f5a3317a49 ,15,2,10, CZ2002038G   
 79defc2f-2870-42c0-ae1f-022b72eac4ec:Datacenter:datacenter-2      , b5cc2643-a8ba-40c0-9e63-b8b5187dc548      , ca4e302b-3bd9-4089-a8ba-f1149e0adea9 ,24,2,14, SGH740TTM2   
 79defc2f-2870-42c0-ae1f-022b72eac4ec:Datacenter:datacenter-2      , b5cc2643-a8ba-40c0-9e63-b8b5187dc548      , ca4e302b-3bd9-4089-a8ba-f1149e0adea9 ,24,2,10, SGH740TTM0   
 79defc2f-2870-42c0-ae1f-022b72eac4ec:Datacenter:datacenter-2      , f5934f8e-44c1-4a83-bf1a-bb2b6305f61b      , ca4e302b-3bd9-4089-a8ba-f1149e0adea9 ,0,1,0, SGH740TTLL   
 66a6c990-63d9-45ba-ac80-c313c9d38467:Datacenter:datacenter-2      , ae73e0de-8ff7-4a12-b889-0e81a626ec98      , ca755ab5-9adc-4a38-8e28-8cc3116555e8 ,41,3,13, CZ29470TC3   
 66a6c990-63d9-45ba-ac80-c313c9d38467:Datacenter:datacenter-2      , ae73e0de-8ff7-4a12-b889-0e81a626ec98      , ca755ab5-9adc-4a38-8e28-8cc3116555e8 ,41,3,5, CZ29470TC5   
 66a6c990-63d9-45ba-ac80-c313c9d38467:Datacenter:datacenter-2      , ae73e0de-8ff7-4a12-b889-0e81a626ec98      , ca755ab5-9adc-4a38-8e28-8cc3116555e8 ,41,3,23, CZ29470TC4   
 c3963f52-20b2-4901-95f0-3d3dd278c919:Datacenter:datacenter-21     , a8c1ca3b-3a41-48aa-9a08-0ef5b8141068      , ca7eaf35-ebf5-49a0-94c4-bbca407f9755 ,74,2,30, 2M290603SQ   
 c3963f52-20b2-4901-95f0-3d3dd278c919:Datacenter:datacenter-21     , cc0b1fd1-f1c5-4a03-a4c0-9df99caa20eb      , ca7eaf35-ebf5-49a0-94c4-bbca407f9755 ,39,2,18, MXQ80304XC   
 c3963f52-20b2-4901-95f0-3d3dd278c919:Datacenter:datacenter-21     , cc0b1fd1-f1c5-4a03-a4c0-9df99caa20eb      , ca7eaf35-ebf5-49a0-94c4-bbca407f9755 ,39,2,21, MXQ80304XD   
 c3963f52-20b2-4901-95f0-3d3dd278c919:Datacenter:datacenter-21     , a8c1ca3b-3a41-48aa-9a08-0ef5b8141068      , ca7eaf35-ebf5-49a0-94c4-bbca407f9755 ,74,2,44, 2M290603SP   
 ec992105-7aa5-4450-87cd-7a393fef29f5:Datacenter:datacenter-2      , 946f00dd-8ccd-4ab6-af7b-45bc5498cdc7      , cb0b4b05-4893-482e-84cc-e1996e11d20d ,33,2,16, CZ200904LQ   
 ec992105-7aa5-4450-87cd-7a393fef29f5:Datacenter:datacenter-154    , 0c5a7744-a970-4b9b-bd81-afc5962d4484      , cb0b4b05-4893-482e-84cc-e1996e11d20d ,0,1,0, CZ200904LS   
 ec992105-7aa5-4450-87cd-7a393fef29f5:Datacenter:datacenter-2      , 946f00dd-8ccd-4ab6-af7b-45bc5498cdc7      , cb0b4b05-4893-482e-84cc-e1996e11d20d ,33,2,17, CZ200904LR   
 51dfdb1d-6018-431d-9823-82791f0dd568:Datacenter:datacenter-21     , 4525b397-357a-48d6-b703-80d7e47261aa      , cb24d1f6-aaa9-43d7-9856-8470c17820fe ,21,2,11, 2M200204JG   
 51dfdb1d-6018-431d-9823-82791f0dd568:Datacenter:datacenter-21     , 4525b397-357a-48d6-b703-80d7e47261aa      , cb24d1f6-aaa9-43d7-9856-8470c17820fe ,21,2,10, 2M200204JF   
 fc3b3913-8d69-48f7-9602-2fb05f3b28ff:Datacenter:datacenter-2      , d0046ea2-4a5a-4049-953f-eb1a127c92dc      , cb2538b0-9c57-456c-8678-0914d7991ca9 ,36,3,12, 2M294903TY   
 fc3b3913-8d69-48f7-9602-2fb05f3b28ff:Datacenter:datacenter-2      , d0046ea2-4a5a-4049-953f-eb1a127c92dc      , cb2538b0-9c57-456c-8678-0914d7991ca9 ,36,3,12, 2M294903V0   
 fc3b3913-8d69-48f7-9602-2fb05f3b28ff:Datacenter:datacenter-2      , d0046ea2-4a5a-4049-953f-eb1a127c92dc      , cb2538b0-9c57-456c-8678-0914d7991ca9 ,36,3,12, 2M294903V1   
 5455bac2-a505-4a76-ad88-e92940f4f947:Datacenter:datacenter-21     , 26719f2a-7cbf-4021-ba56-ff25aa2f2d8a      , cb36d314-6895-464b-b42e-f502195d5505 ,9,2,4, CZ295203DD   
 5455bac2-a505-4a76-ad88-e92940f4f947:Datacenter:datacenter-21     , 26719f2a-7cbf-4021-ba56-ff25aa2f2d8a      , cb36d314-6895-464b-b42e-f502195d5505 ,9,2,5, CZ295203DC   
 2247db14-f739-4ada-8447-6294f260c32e:Datacenter:datacenter-2      , d239e654-839f-4501-9f13-a3f029e27599      , cb5c3d03-4e0e-420b-a739-229862a13b19 ,5,2,4, 2M200509G2   
 2247db14-f739-4ada-8447-6294f260c32e:Datacenter:datacenter-2      , d239e654-839f-4501-9f13-a3f029e27599      , cb5c3d03-4e0e-420b-a739-229862a13b19 ,5,2,1, 2M200509G1   
 c9f16fe2-8df5-40de-9025-e31b30f26fbd:Datacenter:datacenter-21     , c94c95f0-395e-4633-aa11-bd0203a8471b      , cb5c3d03-4e0e-420b-a739-229862a13b19 ,25,2,11, 2M200509G0   
 c9f16fe2-8df5-40de-9025-e31b30f26fbd:Datacenter:datacenter-21     , c94c95f0-395e-4633-aa11-bd0203a8471b      , cb5c3d03-4e0e-420b-a739-229862a13b19 ,25,2,14, 2M200509G3   
 6f231629-2cde-41a1-baf6-9724f5134f29:Datacenter:datacenter-2      , 18e5a316-40cb-4975-9ec6-bba2aa8c5701      , cc1f5af1-3208-4d71-963e-784b04e7db5b ,1,1,1, 2M294206W9   
